RSN,Vs30,EQID,Magnitude,Rjb,Lowest Usable Freq - Ave. Component (Hz),Tp,Duration_5_75,Duration_5_95,EQname,StationName
16827,378.0,1145.0,3.49,149.56,0.5,-999.0,12.46151837315075,19.098061015175052,14039128,Leduc Ranch
16828,680.05,1145.0,3.49,98.54,0.3,-999.0,11.856747854637,20.621399371971748,14039128,Leuhmann Ridge Extension
16829,511.0,1145.0,3.49,146.96,0.3375,-999.0,44.05785371663055,139.665129828183,14039128,Laurel Mtn Radio Fac
16830,365.0,1145.0,3.49,40.35,0.1875,-999.0,7.246669085685941,16.09480217432165,14039128,Lugo
16831,1188.0,1145.0,3.49,81.96,0.275,-999.0,12.63901333211015,20.1862921730404,14039128,Marine Combat Center 29palms
16832,760.0,1145.0,3.49,103.94,0.375,-999.0,16.469439755356852,29.9558919807305,14039128,Mount Wilson Obsv
16833,419.0,1145.0,3.49,62.5,0.075,-999.0,3.4915134199915348,8.696058057789255,14039128,Newberry Springs
16834,414.77,1145.0,3.49,99.88,0.325,-999.0,16.67843750030525,40.7318683600178,14039128,Olinda
16835,416.52,1145.0,3.49,167.76,0.2875,-999.0,27.0764026667947,72.4871741519976,14039128,Osito Audit: Castaic Lake Dam
16836,639.74,1145.0,3.49,115.34,0.375,-999.0,16.70017690070815,27.751209696312948,14039128,Pasadena (PASA)
16837,388.68,1145.0,3.49,68.22,0.35,-999.0,14.35681865738215,66.06592749369995,14039128,Padua
16838,417.99,1145.0,3.49,55.73,0.2375,-999.0,6.111265286059325,24.899881184468747,14039128,"Lake Perris, Lake Perris Drive"
16839,763.0,1145.0,3.49,88.59,0.6375,-999.0,13.9354705468924,19.22712820090035,14039128,"Pinon Flats Observatory, Ca, Usa"
16840,465.0,1145.0,3.49,106.2,0.3375,-999.0,13.6563968766249,17.78038754905635,14039128,Palomar
16841,699.0,1145.0,3.49,84.65,0.325,-999.0,11.6400786895411,45.50444848947665,14039128,Pleasants Peak
16842,704.1,1145.0,3.49,75.67,0.425,-999.0,12.80808283476945,18.7766613994251,14039128,"Red Mountain, Riverside Co., Ca, Usa"
16843,372.0,1145.0,3.49,63.09,0.25,-999.0,13.31054532696185,23.77210693969695,14039128,Edison Barstow Service Cntr 30553 Rimrock Rd
16844,360.0,1145.0,3.49,52.14,0.2375,-999.0,10.4473619990522,23.247522682000252,14039128,Riverside Surface
16845,355.87,1145.0,3.49,53.85,0.2125,-999.0,10.98946137554205,19.7661608643185,14039128,Riverside
16846,253.0,1145.0,3.49,143.64,0.3375,-999.0,4.740220514945889,11.307366907905353,14039128,Salton City #2
16847,393.0,1145.0,3.49,29.1,0.125,-999.0,6.5258043037003155,11.97921282999215,14039128,Strawberry Peak
16848,420.96,1145.0,3.49,107.82,0.2875,-999.0,11.26758672241366,28.858284660048803,14039128,Saddleback
16849,827.0,1145.0,3.49,174.8,0.4375,-999.0,14.44510296807556,22.0541190875433,14039128,San Diego Road Dept
16850,482.0,1145.0,3.49,178.71,0.4,-999.0,26.63165868143065,68.7004454512273,14039128,Slate Mountain
16851,499.0,1145.0,3.49,53.97,0.3,-999.0,9.826991184768495,14.7516507309784,14039128,"Banning, Hwy 243, San Jacinto"
16852,440.67,1145.0,3.49,95.35,0.3375,-999.0,15.1834105987393,30.41863525548145,14039128,Serrano
16853,503.0,1145.0,3.49,184.05,0.45,-999.0,21.182929129384803,32.449237798572696,14039128,Sam W. Stewart
16854,586.0,1145.0,3.49,68.94,0.325,-999.0,10.847132304002,18.3633112582689,14039128,Table Mountain 2
16855,895.0,1145.0,3.49,174.38,0.3875,-999.0,7.9491793245936595,16.899360890426,14039128,Cattani Ranch
16856,819.0,1145.0,3.49,155.36,0.3125,-999.0,12.4905952453411,19.80092299036435,14039128,Turquoise Mountain
16857,402.0,1145.0,3.49,175.38,0.3375,-999.0,29.871861677036,133.464209743073,14039128,Bird Spring
16858,760.0,1146.0,3.6,61.51,1.075,-999.0,13.26872898339705,28.44367252198985,10216101,Yucaipa; Oak Glen Christian Conf
16859,375.0,1146.0,3.6,40.15,0.325,-999.0,7.60722504788372,18.89020789190735,10216101,Adelanto Receiving Station
16860,347.0,1146.0,3.6,84.24,0.375,-999.0,10.52590180918115,65.8993976475115,10216101,Antelope
16861,348.0,1146.0,3.6,152.83,0.35,-999.0,20.178702827337553,25.950993977844547,10216101,Arvin
16862,511.0,1146.0,3.6,189.63,0.375,-999.0,1.97707623912147,5.943093983002045,10216101,Barrett
16863,356.0,1146.0,3.6,61.0,0.1875,-999.0,8.38813575958742,16.05534901458565,10216101,Big Bear Solar Observatory
16864,796.0,1146.0,3.6,147.58,0.4625,-999.0,20.823122952048003,29.8597767736306,10216101,Belle Mountain Joshua Tree
16865,524.0,1146.0,3.6,110.79,0.325,-999.0,16.27442924296505,32.3946497138761,10216101,Black Rock Canyon Campground 2
16866,461.0,1146.0,3.6,104.77,0.4625,-999.0,17.36017365472855,27.11505742889975,10216101,Burnt Peak
16867,652.2,1146.0,3.6,97.77,0.4375,-999.0,8.098364959550365,13.8014691828797,10216101,Capra Ranch
16868,927.0,1146.0,3.6,42.73,0.325,-999.0,10.106584657948536,15.9858722054156,10216101,Chilao Flat Rngr Sta
16869,292.0,1146.0,3.6,24.79,0.275,-999.0,8.579727564286024,20.736079096240047,10216101,Chino
16870,505.0,1146.0,3.6,118.14,0.4125,-999.0,10.142311924582383,18.15398976691185,10216101,Catalina Island Airport
16871,1464.0,1146.0,3.6,178.49,0.6,-999.0,24.412451424551,40.50742166242195,10216101,China Lake
16872,434.29,1146.0,3.6,69.03,0.425,-999.0,13.77553020304895,19.89436492324875,10216101,Green Verdugo Microwave Site
16873,576.04,1146.0,3.6,81.35,0.3875,-999.0,11.6867333434385,16.4580390347339,10216101,Domenigoni Reservoir
16874,668.72,1146.0,3.6,80.94,0.45,-999.0,16.215381378019302,69.5136992098119,10216101,Donna Jones Jenkins
16875,361.0,1146.0,3.6,112.94,0.35,-999.0,7.066174245231615,12.27285415009025,10216101,"Anza, Mitchell Rd."
16876,1242.0,1146.0,3.6,83.39,0.325,-999.0,9.25245000663672,14.72449822035,10216101,Edwards Air Force Base 2
16877,805.0,1146.0,3.6,161.44,0.55,-999.0,12.48335514675303,66.8755002470907,10216101,El Monte County Park
16878,393.26,1146.0,3.6,85.7,0.3125,-999.0,76.3375589128469,149.181134946061,10216101,Fort Macarthur Park
16879,559.0,1146.0,3.6,121.56,0.4375,-999.0,16.127319798636748,22.8515096507464,10216101,Green Oak Ranch
16880,679.0,1146.0,3.6,140.65,0.4875,-999.0,18.015609532983248,27.185533762112648,10216101,Goldstone
16881,726.0,1146.0,3.6,133.58,0.375,-999.0,10.87906204891955,16.820899866672697,10216101,Hector
16882,981.0,1146.0,3.6,224.28,0.45,-999.0,30.7409210118975,54.920701966611205,10216101,Iron Mountain Pumping Station
16883,644.0,1146.0,3.6,180.7,0.4375,-999.0,20.54265991077665,30.0490466508752,10216101,Isabella
16884,388.0,1146.0,3.6,90.73,0.3625,-999.0,11.221839509798102,20.4567076831292,10216101,Johnson Valley
16885,448.0,1146.0,3.6,242.26,0.325,-999.0,19.41336808489295,39.651744061789046,10216101,Lanfair
16886,378.0,1146.0,3.6,110.97,0.3375,-999.0,9.70517213341296,14.19964920438715,10216101,Leduc Ranch
16887,303.0,1146.0,3.6,135.02,0.4,-999.0,20.338130788941548,27.3646522160478,10216101,Lone Juniper Ranch
16888,680.05,1146.0,3.6,81.06,0.2875,-999.0,11.7449236883223,15.7618896686114,10216101,Leuhmann Ridge Extension
16889,511.0,1146.0,3.6,141.35,0.4,-999.0,24.67062305044195,92.70766767658874,10216101,Laurel Mtn Radio Fac
16890,365.0,1146.0,3.6,26.35,0.2375,-999.0,1.165665899970585,4.177893715102011,10216101,Lugo
16891,1188.0,1146.0,3.6,141.7,0.375,-999.0,22.2659265050904,34.308851744931005,10216101,Marine Combat Center 29palms
16892,335.43,1146.0,3.6,22.45,0.2875,-999.0,3.262280388568155,30.6974521205335,10216101,"Mira Loma, I-15 and Riverside"
16893,244.0,1146.0,3.6,71.81,0.35,-999.0,6.39830345343704,16.302772298795,10216101,Mt. San Jacinto Campus
16894,622.32,1146.0,3.6,76.29,0.2625,-999.0,2.709377451673845,7.9337232605865555,10216101,"Jodan Farms Nursery, Murrieta"
16895,760.0,1146.0,3.6,43.55,0.3375,-999.0,9.31019635810925,15.999481610435051,10216101,Mount Wilson Obsv
16896,419.0,1146.0,3.6,113.45,0.3,-999.0,6.279871393143084,26.7401038609991,10216101,Newberry Springs
16897,414.77,1146.0,3.6,42.9,0.4,-999.0,2.015271102373868,8.248821877363481,10216101,Olinda
16898,416.52,1146.0,3.6,113.71,0.425,-999.0,17.6388014954508,22.97662949296125,10216101,Osito Audit: Castaic Lake Dam
16899,388.68,1146.0,3.6,10.87,0.075,-999.0,2.8307027396876254,6.211415381337575,10216101,Padua
16900,417.99,1146.0,3.6,51.65,0.2875,-999.0,9.390360720939404,50.3674245252452,10216101,"Lake Perris, Lake Perris Drive"
16901,763.0,1146.0,3.6,122.88,0.425,-999.0,12.591270332193323,20.19098154111275,10216101,"Pinon Flats Observatory, Ca, Usa"
16902,465.0,1146.0,3.6,115.76,0.475,-999.0,12.10231082488555,17.484163826248952,10216101,Palomar
16903,699.0,1146.0,3.6,45.79,0.4125,-999.0,11.70661570702485,28.120952076684397,10216101,Pleasants Peak
16904,786.0,1146.0,3.6,127.27,0.5,-999.0,14.366219673699147,19.903729752727003,10216101,Palm Desert
16905,462.66,1146.0,3.6,24.38,0.05,-999.0,3.9615849675257953,9.66218853282971,10216101,Puddingstone Reservoir
16906,704.1,1146.0,3.6,93.23,0.425,-999.0,9.2738917023792,13.7623817480744,10216101,"Red Mountain, Riverside Co., Ca, Usa"
16907,529.99,1146.0,3.6,91.77,0.3875,-999.0,6.095986229842185,9.82256174085073,10216101,Rancho Palos Verdes
16908,372.0,1146.0,3.6,91.41,0.25,-999.0,8.265167757581406,15.5013825576818,10216101,Edison Barstow Service Cntr 30553 Rimrock Rd
16909,360.0,1146.0,3.6,34.92,0.1125,-999.0,6.619571034313455,19.62690001087945,10216101,Riverside Surface
16910,278.64,1146.0,3.6,49.03,0.1125,-999.0,8.058201390382825,21.13255921061165,10216101,Rush
16911,355.87,1146.0,3.6,30.3,0.125,-999.0,7.516711527626415,14.92688175059875,10216101,Riverside
16912,1131.0,1146.0,3.6,57.43,0.225,-999.0,3.46848488259403,10.05082383914312,10216101,Saddle Butte State Park
16913,393.0,1146.0,3.6,31.91,0.2,-999.0,6.75193020553663,104.3320425222036,10216101,Strawberry Peak
16914,827.0,1146.0,3.6,174.01,0.3625,-999.0,15.567770262930448,25.484320039061203,10216101,San Diego Road Dept
16915,482.0,1146.0,3.6,188.86,0.375,-999.0,29.87487672210895,64.69075703751756,10216101,Slate Mountain
16916,499.0,1146.0,3.6,83.3,0.35,-999.0,13.9409422242747,24.045592639319253,10216101,"Banning, Hwy 243, San Jacinto"
16917,750.25,1146.0,3.6,99.17,0.375,-999.0,15.74484975550485,25.416857210727105,10216101,Saddle Peak Fire Camp 8
16918,440.67,1146.0,3.6,46.15,0.3,-999.0,4.9246222461979805,13.8892140491573,10216101,Serrano
16919,489.62,1146.0,3.6,147.66,1.0,-999.0,23.151946360089852,48.3817785247732,10216101,Santa Clara
16920,302.09,1146.0,3.6,62.78,0.425,-999.0,13.619633577862247,24.8331698257568,10216101,Santiago
16921,698.72,1146.0,3.6,45.81,0.3625,-999.0,7.165531308027511,14.798592311295351,10216101,"Mentone, Greenspot Rd."
16922,586.0,1146.0,3.6,20.8,0.15,-999.0,3.4733326483499303,5.435170634720166,10216101,Table Mountain 2
16923,895.0,1146.0,3.6,142.39,0.0625,-999.0,7.04158079249623,13.57122537599965,10216101,Cattani Ranch
16924,819.0,1146.0,3.6,203.9,0.3625,-999.0,16.54928821944855,41.41926694684141,10216101,Turquoise Mountain
16925,405.0,1146.0,3.6,57.54,0.275,-999.0,6.505456388500731,14.598566214403,10216101,Vincent Substation
16926,374.5,1146.0,3.6,45.34,0.3125,-999.0,7.11701707724519,14.253482591290702,10216101,Victorville
16927,402.0,1146.0,3.6,155.91,0.525,-999.0,14.5423714964462,89.81701532945934,10216101,Bird Spring
16928,342.64,1146.0,3.6,40.49,0.075,-999.0,2.87485249201513,10.703852791694304,10216101,Walnut
16929,375.0,1147.0,3.63,105.39,0.3,-999.0,21.355206288507247,130.121643663585,14091288,Adelanto Receiving Station
16930,760.0,1147.0,3.63,53.79,0.4,-999.0,8.032776255392625,12.09237684849065,14091288,Agave Hill
16931,511.0,1147.0,3.63,162.38,0.3,-999.0,10.8066987656715,17.49982298546895,14091288,Barrett
16932,356.0,1147.0,3.63,49.53,0.35,-999.0,8.74226422070523,17.3147933377482,14091288,Big Bear Solar Observatory
16933,763.0,1147.0,3.63,101.82,0.3,-999.0,14.5970984280936,19.93339942836745,14091288,Big Chuckawalla Mtns
16934,796.0,1147.0,3.63,39.58,0.2875,-999.0,3.5091258466732347,7.145563384094615,14091288,Belle Mountain Joshua Tree
16935,500.0,1147.0,3.63,115.78,0.3125,-999.0,17.214050622236698,66.3568322673529,14091288,Mt. Baldy Ranger Station
16936,652.2,1147.0,3.63,109.74,0.4375,-999.0,6.785056960788965,13.87303481345455,14091288,Capra Ranch
16937,927.0,1147.0,3.63,150.61,0.3,-999.0,21.99355016188315,34.048206570427055,14091288,Chilao Flat Rngr Sta
16938,370.0,1147.0,3.63,64.4,0.2875,-999.0,6.69432468295246,11.8694504207248,14091288,"Cactus City, Airway beacon"
16939,477.0,1147.0,3.63,109.88,0.2875,-999.0,17.3813803669915,25.1652642758254,14091288,Danby
16940,576.04,1147.0,3.63,76.75,0.35,-999.0,11.4431321679597,16.52688624658935,14091288,Domenigoni Reservoir
16941,361.0,1147.0,3.63,65.25,0.325,-999.0,4.300761321629955,10.1792210225662,14091288,"Anza, Mitchell Rd."
16942,611.0,1147.0,3.63,134.59,0.575,-999.0,7.311371668150785,14.7631063017545,14091288,Dos Picos County Park
16943,1329.0,1147.0,3.63,116.4,0.4375,-999.0,17.51688780286555,93.25828561624016,14091288,Desert Studies Center
16944,625.0,1147.0,3.63,165.15,0.5875,-999.0,20.3073071211046,30.195815964492297,14091288,Desert View Tower
16945,1242.0,1147.0,3.63,167.92,0.525,-999.0,23.0175489683656,32.17067579007515,14091288,Edwards Air Force Base 2
16946,805.0,1147.0,3.63,143.01,0.55,-999.0,15.06162848902255,24.00951001916155,14091288,El Monte County Park
16947,743.0,1147.0,3.63,188.47,0.3375,-999.0,23.2369420973626,33.2075838025659,14091288,"Glamis, Black Mountain Rd"
16948,679.0,1147.0,3.63,135.71,0.425,-999.0,19.4047189719807,31.0544280181644,14091288,Goldstone
16949,726.0,1147.0,3.63,78.46,0.3875,-999.0,14.14510203011765,23.02364299852305,14091288,Hector
16950,981.0,1147.0,3.63,115.8,0.4875,-999.0,16.4484627005425,21.061502510795,14091288,Iron Mountain Pumping Station
16951,655.67,1147.0,3.63,116.66,0.45,-999.0,10.6840922653929,17.543303881539103,14091288,Julian Camp Stevens
16952,448.0,1147.0,3.63,158.19,0.3375,-999.0,20.2032289656802,45.410740260023545,14091288,Lanfair
16953,378.0,1147.0,3.63,201.6,0.525,-999.0,21.48860605864335,29.57568114264315,14091288,Leduc Ranch
16954,680.05,1147.0,3.63,148.41,0.5,-999.0,17.42935231375915,62.2009591775108,14091288,Leuhmann Ridge Extension
16955,365.0,1147.0,3.63,92.11,0.375,-999.0,13.59443592316305,22.743742294923106,14091288,Lugo
16956,1188.0,1147.0,3.63,35.2,0.4,-999.0,5.69930984089961,10.5108571480961,14091288,Marine Combat Center 29palms
16957,760.0,1147.0,3.63,152.31,0.55,-999.0,20.5334885664576,56.271515074527,14091288,Mount Wilson Obsv
16958,419.0,1147.0,3.63,74.01,0.35,-999.0,13.2466512588428,82.50825747061735,14091288,Newberry Springs
16959,489.0,1147.0,3.63,175.44,0.3,-999.0,13.643977007482006,23.1175379756826,14091288,Otay Lakes Park
16960,346.0,1147.0,3.63,34.61,0.2875,-999.0,14.785967167844465,116.61818973471097,14091288,Palm Spgs City Hall
16961,699.0,1147.0,3.63,116.8,0.4125,-999.0,18.5346752655756,42.21098440635465,14091288,Pleasants Peak
16962,372.0,1147.0,3.63,99.27,0.375,-999.0,11.672256617966,18.4968717551501,14091288,Edison Barstow Service Cntr 30553 Rimrock Rd
16963,355.87,1147.0,3.63,90.39,0.375,-999.0,14.73343771754365,21.49570778631395,14091288,Riverside
16964,253.0,1147.0,3.63,101.28,0.5125,-999.0,4.32505033178956,11.9617778271682,14091288,Salton City #2
16965,393.0,1147.0,3.63,77.01,0.4,-999.0,11.995928319103076,83.33215987547851,14091288,Strawberry Peak
16966,827.0,1147.0,3.63,162.15,0.275,-999.0,9.335923427599576,17.29172075875629,14091288,San Diego Road Dept
16967,482.0,1147.0,3.63,211.9,0.425,-999.0,27.63917972309445,35.4146828592528,14091288,Slate Mountain
16968,499.0,1147.0,3.63,48.44,0.25,-999.0,7.608802338474915,12.3693508090159,14091288,"Banning, Hwy 243, San Jacinto"
16969,698.72,1147.0,3.63,63.59,0.4875,-999.0,11.9186832214524,18.5997080761158,14091288,"Mentone, Greenspot Rd."
16970,586.0,1147.0,3.63,120.22,0.3875,-999.0,16.74745249191055,22.0719043605155,14091288,Table Mountain 2
16971,217.84,1147.0,3.63,58.47,0.475,-999.0,6.531052531067495,17.87210531262715,14091288,Thermal Airport
16972,819.0,1147.0,3.63,152.22,0.4,-999.0,20.8167580844215,30.30656454322005,14091288,Turquoise Mountain
16973,347.0,1148.0,3.59,134.45,0.325,-999.0,104.8407890984207,157.28863700457498,14360416,Antelope
16974,348.0,1148.0,3.59,128.13,0.4,-999.0,19.98250334342805,71.51874518328799,14360416,Arvin
16975,356.0,1148.0,3.59,181.79,0.3625,-999.0,18.7519953640306,72.0201876375113,14360416,Big Bear Solar Observatory
16976,500.0,1148.0,3.59,171.31,0.725,-999.0,112.5951237937615,136.35102058495,14360416,Mt. Baldy Ranger Station
16977,461.0,1148.0,3.59,147.35,0.3625,-999.0,29.442894259988,40.17310363649635,14360416,Burnt Peak
16978,310.0,1148.0,3.59,204.26,0.3125,-999.0,18.4656592835495,46.57669978711545,14360416,Carrizo Plain
16979,432.0,1148.0,3.59,38.9,0.275,-999.0,7.62812511480986,27.72571682197875,14360416,Christmas Canyon China Lake
16980,715.0,1148.0,3.59,85.93,0.3,-999.0,10.044060942783194,15.24020879289705,14360416,Cerro Gordo
16981,927.0,1148.0,3.59,164.12,0.4,-999.0,19.89267354539345,28.86583022600605,14360416,Chilao Flat Rngr Sta
16982,1464.0,1148.0,3.59,6.61,0.1875,-999.0,1.85660021529681,4.02132338756194,14360416,China Lake
16983,580.0,1148.0,3.59,81.78,0.3875,-999.0,11.4789024552959,21.4538548870956,14360416,Cottonwood Creek
16984,196.0,1148.0,3.59,388.55,0.725,-999.0,13.202932013326866,80.87721371678245,14360416,"Meloland, E Holton Rd."
16985,1242.0,1148.0,3.59,104.22,0.45,-999.0,15.52706276843605,22.785483676698853,14360416,Edwards Air Force Base 2
16986,433.0,1148.0,3.59,104.31,0.3125,-999.0,27.711835889066847,122.8355720075415,14360416,Furnace Creek
16987,943.0,1148.0,3.59,212.7,0.6,-999.0,29.149842904489553,61.659412451937555,14360416,Granite Mountains Research Center
16988,386.0,1148.0,3.59,137.15,0.35,-999.0,23.83467425137355,124.223602702724,14360416,Grapevine Ranger Station
16989,679.0,1148.0,3.59,93.79,0.3375,-999.0,11.7183257432531,18.3234399246082,14360416,Goldstone
16990,644.0,1148.0,3.59,74.12,0.375,-999.0,8.307128810437325,15.60826291755895,14360416,Isabella
16991,623.0,1148.0,3.59,25.41,0.2625,-999.0,2.95101677031775,6.33453767963594,14360416,Joshua Ridge: China Lake
16992,388.0,1148.0,3.59,183.92,0.4125,-999.0,81.35909746852386,149.4080284605125,14360416,Johnson Valley
16993,378.0,1148.0,3.59,107.03,0.425,-999.0,12.1663686207266,23.8086038150978,14360416,Leduc Ranch
16994,511.0,1148.0,3.59,33.29,0.2875,-999.0,6.0178406996946,32.2954375211799,14360416,Laurel Mtn Radio Fac
16995,308.0,1148.0,3.59,230.29,0.6,-999.0,31.7330426336906,56.576612067038454,14360416,Mammoth
16996,760.0,1148.0,3.59,33.95,0.2,-999.0,1.906206174968065,6.221319505230005,14360416,Manuel Prospect Mine
16997,1131.0,1148.0,3.59,122.14,0.5,-999.0,16.38441563844975,26.90007101089785,14360416,Saddle Butte State Park
16998,356.0,1148.0,3.59,125.5,0.3875,-999.0,8.1288695774023,31.69952472503925,14360416,Shoshone
16999,482.0,1148.0,3.59,36.02,0.35,-999.0,2.74268532210929,11.745103958337417,14360416,Slate Mountain
17000,924.0,1148.0,3.59,109.2,0.325,-999.0,16.79366568022665,24.0496104871238,14360416,Springville 2
17001,586.0,1148.0,3.59,155.38,0.325,-999.0,19.98011452169865,29.61504885718815,14360416,Table Mountain 2
17002,895.0,1148.0,3.59,87.33,0.2875,-999.0,7.917795963185091,14.2741986878013,14360416,Cattani Ranch
17003,402.0,1148.0,3.59,50.73,0.225,-999.0,2.528542134638915,11.607227935102374,14360416,Bird Spring
17004,511.0,1149.0,3.45,163.63,0.8625,-999.0,16.98362938649795,24.7867402944534,9083372,Barrett
17005,461.0,1149.0,3.45,124.59,0.5875,-999.0,13.2464893989492,22.324029024538,9083372,Burnt Peak
17006,927.0,1149.0,3.45,73.01,0.7125,-999.0,7.54188756186767,11.8900794836797,9083372,Chilao Flat Rngr Sta
17007,505.0,1149.0,3.45,50.89,0.7625,-999.0,9.078313177846276,15.1054601190868,9083372,Catalina Island Airport
17008,258.1,1149.0,3.45,32.99,0.45,-999.0,11.82393089656859,36.42887947439495,9083372,Compton
17009,576.04,1149.0,3.45,88.77,0.6375,-999.0,11.7605550575731,18.50753346480895,9083372,Domenigoni Reservoir
17010,668.72,1149.0,3.45,65.11,1.0875,-999.0,10.891555376875552,24.677452443817103,9083372,Donna Jones Jenkins
17011,351.22,1149.0,3.45,21.89,0.3875,-999.0,5.36390323621477,19.39739724093615,9083372,Fullerton
17012,655.67,1149.0,3.45,143.23,0.875,-999.0,14.3758561974251,22.3994614895006,9083372,Julian Camp Stevens
17013,371.33,1149.0,3.45,105.13,0.45,-999.0,26.22363348884165,64.20038198783504,9083372,Lake Los Angeles
17014,511.0,1149.0,3.45,202.11,0.625,-999.0,53.6209161155806,60.20330071694295,9083372,Laurel Mtn Radio Fac
17015,365.0,1149.0,3.45,94.38,0.7375,-999.0,12.95495390226375,22.175182700265506,9083372,Lugo
17016,335.43,1149.0,3.45,52.16,0.5625,-999.0,5.271802867093375,13.1700508545064,9083372,"Mira Loma, I-15 and Riverside"
17017,318.11,1149.0,3.45,16.67,0.3875,-999.0,2.271590815106485,7.144299991536005,9083372,Orange (Chapman)
17018,416.52,1149.0,3.45,124.94,0.6625,-999.0,19.988540343853252,37.7481612405783,9083372,Osito Audit: Castaic Lake Dam
