RSN,Vs30,EQID,Magnitude,Rjb,Lowest Usable Freq - Ave. Component (Hz),Tp,Duration_5_75,Duration_5_95
3322,259.43,175.0,6.3,106.44,0.05,-999.0,24.68387409267655,65.66609405910475
3323,195.38,175.0,6.3,109.37,0.05,-999.0,37.60748595751565,73.63766248595044
3324,789.18,175.0,6.3,47.81,0.1,-999.0,11.908081701864749,22.3694579210987
3325,1525.85,175.0,6.3,52.33,0.1,-999.0,6.8541591163637055,13.924871264030099
3326,358.72,175.0,6.3,53.63,0.04,-999.0,10.342698004332199,24.5145067406986
3327,373.23,175.0,6.3,53.55,0.04,-999.0,9.69079204761453,20.2974624427137
3328,355.76,175.0,6.3,50.43,0.2,-999.0,10.271149493353686,26.0377187342789
3329,414.42,175.0,6.3,54.24,0.025,-999.0,11.0908134749592,19.576175738995552
3330,277.28,175.0,6.3,51.84,0.03,-999.0,11.49564193464145,29.4946133269931
3331,453.05,175.0,6.3,47.12,0.07,-999.0,8.646491026422904,23.8329920194057
3332,576.55,175.0,6.3,47.89,0.03,-999.0,7.62364475734527,19.9808938727728
3333,494.82,175.0,6.3,52.4,0.04,-999.0,7.3382280554164545,18.628383617492
3334,626.43,175.0,6.3,36.5,0.02,-999.0,8.461206033106485,15.5662083777647
3335,567.64,175.0,6.3,72.21,0.06,-999.0,10.63890380023455,19.97996051602685
3336,671.52,175.0,6.3,52.36,0.06,-999.0,7.832096049567105,14.208513424923499
3337,671.52,175.0,6.3,48.29,0.08,-999.0,6.800514862721441,18.1148534935353
3338,494.32,175.0,6.3,59.58,0.04,-999.0,4.83392065255613,12.46564284481375
3339,457.49,175.0,6.3,55.4,0.13,-999.0,6.25433911669462,13.64238229128905
3340,437.8,175.0,6.3,51.46,0.04,-999.0,8.2617344952005,16.41777700370825
3341,406.7,175.0,6.3,52.09,0.025,-999.0,8.76428590233488,23.98183625707425
3342,614.05,175.0,6.3,49.18,0.025,-999.0,7.97625590215141,18.14863042093345
3343,592.18,175.0,6.3,38.41,0.06,-999.0,9.74855599820592,18.69098482527745
3344,602.29,175.0,6.3,43.01,0.03,-999.0,10.97762493163965,25.0338360771361
3345,395.57,175.0,6.3,42.05,0.04,-999.0,7.88072806928257,19.382508334547552
3346,379.18,175.0,6.3,35.44,0.03,-999.0,5.15618378661509,16.503306655485453
3347,677.49,175.0,6.3,37.67,0.04,-999.0,9.80757110823494,22.2128150282689
3348,503.04,175.0,6.3,40.12,0.038,-999.0,14.4079245976832,34.90266079218105
3349,469.64,175.0,6.3,44.77,0.02,-999.0,12.601686862609,32.780699374990746
3350,642.73,175.0,6.3,41.34,0.03,-999.0,9.529339776373579,24.4775711457016
3351,484.97,175.0,6.3,56.58,0.05,-999.0,9.78793315934752,23.945702551854552
3352,543.06,175.0,6.3,48.43,0.045,-999.0,10.756853430379754,21.54656406672935
3353,534.41,175.0,6.3,47.84,0.07,-999.0,12.366498720462399,26.916599288952852
3354,484.45,175.0,6.3,75.03,0.1,-999.0,8.07921029278868,17.3631066704832
3355,617.52,175.0,6.3,56.84,0.088,-999.0,6.696412556652845,13.62241892894185
3356,313.9,175.0,6.3,50.25,0.025,-999.0,7.18351012264106,15.619702531788949
3357,440.5,175.0,6.3,47.61,0.031,-999.0,10.55586317216068,22.91213143279935
3358,369.75,175.0,6.3,52.89,0.031,-999.0,12.334845438124649,26.10518847804995
3359,511.3,175.0,6.3,47.41,0.07,-999.0,10.09837274420359,17.46295356521545
3360,671.52,175.0,6.3,56.14,0.045,-999.0,8.679332075998715,17.49864023646575
3361,529.54,175.0,6.3,40.16,0.1,-999.0,7.42718071726091,14.4246177948913
3362,208.56,175.0,6.3,42.79,0.04,-999.0,7.332387371466435,19.8453250895735
3363,573.04,175.0,6.3,51.87,0.1,-999.0,11.4973326496479,18.51392968952665
3364,260.38,175.0,6.3,52.4,0.05,-999.0,7.244771577851625,15.7944256010569
3365,219.78,175.0,6.3,119.13,0.041,-999.0,19.7387268888863,29.18185192884495
3366,263.82,175.0,6.3,114.02,0.038,-999.0,22.5810625714701,53.72276793175215
3367,279.41,175.0,6.3,103.97,0.063,-999.0,12.37219637683165,32.506991813615954
3368,496.27,175.0,6.3,102.02,0.063,-999.0,15.803661886341601,37.56832722167935
3369,299.28,175.0,6.3,105.14,0.05,-999.0,25.30672193776205,52.211840073956054
3370,573.04,175.0,6.3,99.08,0.22,-999.0,16.4062265077069,22.83113975353435
3371,259.21,175.0,6.3,109.54,0.056,-999.0,17.0842719577156,37.10570728282815
3372,199.48,175.0,6.3,104.99,0.038,-999.0,15.19818924574135,36.577721740836395
3373,300.77,175.0,6.3,101.15,0.031,-999.0,15.383089188813198,34.79049376012995
3374,782.59,175.0,6.3,107.04,0.05,-999.0,16.3693158606238,22.53022652376265
3375,271.1,175.0,6.3,103.74,0.031,-999.0,12.575674140178535,25.997803100778
3376,671.52,175.0,6.3,94.93,0.1,-999.0,14.04851176199095,19.7880915295844
3377,573.04,175.0,6.3,98.18,0.038,-999.0,11.8442286990148,21.463388529514802
3378,671.52,175.0,6.3,88.67,0.075,-999.0,15.0949824310673,22.00913521493095
3379,221.1,175.0,6.3,108.14,0.045,-999.0,15.65277714072855,29.9187507048466
3380,200.98,175.0,6.3,106.25,0.04,-999.0,22.9381555211527,34.25557503421485
3381,196.88,175.0,6.3,108.27,0.05,-999.0,22.84301685226555,54.7870137420321
3382,199.59,175.0,6.3,109.97,0.031,-999.0,21.44729809825165,39.3792540736689
3383,520.64,175.0,6.3,100.23,0.07,-999.0,16.02353596501185,25.911090885438853
3384,612.47,175.0,6.3,103.32,0.045,-999.0,14.5037985158087,21.9796342019284
3385,266.77,175.0,6.3,110.67,0.048,-999.0,24.0427817535665,49.80092560514295
3386,223.71,175.0,6.3,112.68,0.088,-999.0,26.8217093589214,56.8154153326127
3387,236.84,175.0,6.3,105.65,0.038,-999.0,18.1628224971429,38.17072022603385
3388,497.73,175.0,6.3,95.32,0.1,-999.0,15.30172725175985,22.047017551897802
3389,447.51,175.0,6.3,89.01,0.08,-999.0,15.922712859297249,24.722651986865998
3390,996.51,175.0,6.3,82.06,0.056,-999.0,16.56513226255305,24.68302095957835
3391,488.61,175.0,6.3,88.46,0.1,-999.0,15.13712165977225,21.97817541436315
3392,481.17,175.0,6.3,85.82,0.09,-999.0,8.396393192846155,17.7845684665676
3393,573.04,175.0,6.3,70.0,0.038,-999.0,6.718144400431916,15.74530718181735
3394,218.49,175.0,6.3,141.27,0.03,-999.0,29.673394384478748,42.804111111401596
3395,290.86,175.0,6.3,133.93,0.038,-999.0,23.272442070234,38.0493364505163
3396,285.94,175.0,6.3,135.27,0.04,-999.0,21.32024540006475,35.2776719076093
3397,516.18,175.0,6.3,110.11,0.04,-999.0,15.063846019847851,25.576030846867603
3398,538.69,175.0,6.3,104.23,0.045,-999.0,14.737834932209001,25.935283332685948
3399,373.33,175.0,6.3,100.66,0.033,-999.0,17.01895686106525,30.75617719629335
3400,217.05,175.0,6.3,126.38,0.038,-999.0,13.23219940796885,28.3683904002418
3401,259.36,175.0,6.3,130.71,0.06,-999.0,15.9963178201841,30.27304661187625
3402,232.76,175.0,6.3,145.96,0.035,-999.0,16.521870282076648,29.182900503011403
3403,150.18,175.0,6.3,144.01,0.038,-999.0,36.01073130976535,48.237337934559946
3404,497.22,175.0,6.3,55.12,0.048,-999.0,4.569179370298485,11.75828987631565
3405,535.13,175.0,6.3,139.39,0.045,-999.0,15.7293828694363,22.44068393343895
3406,229.66,175.0,6.3,135.25,0.045,-999.0,24.6136510389113,35.98802127038805
3407,227.24,175.0,6.3,118.97,0.03,-999.0,27.999622169504647,39.18548095873105
3408,244.84,175.0,6.3,126.06,0.046,-999.0,22.9027604545632,38.64189328893055
3409,214.97,175.0,6.3,126.23,0.045,-999.0,19.48583685638785,34.4336997887059
3410,500.15,175.0,6.3,98.39,0.1,-999.0,16.643826779780902,23.9565775042185
3411,216.33,175.0,6.3,139.48,0.025,-999.0,18.9065606044194,36.39884969699235
3412,228.34,175.0,6.3,134.47,0.1,-999.0,20.5519624984898,37.5000490232933
3413,196.3,175.0,6.3,145.28,0.03,-999.0,26.18146052797445,41.55978254185435
3414,665.2,175.0,6.3,112.32,0.02,-999.0,17.474531478357,25.24066453793635
3415,531.85,175.0,6.3,117.82,0.038,-999.0,17.5298282638375,24.70050888247145
3416,260.75,175.0,6.3,112.02,0.05,-999.0,20.32183025667075,34.81142051209835
3417,227.46,175.0,6.3,136.23,0.031,-999.0,29.91695765893695,44.320549766471444
3418,226.38,175.0,6.3,125.81,0.025,-999.0,19.2342922276785,34.7638710687028
3419,205.11,175.0,6.3,126.68,0.033,-999.0,23.995333889797948,39.643266110378846
3420,167.18,175.0,6.3,125.31,0.038,-999.0,14.2539303213707,31.5236944456646
3421,194.28,175.0,6.3,121.69,0.038,-999.0,13.1523584846603,30.47910519452835
3422,287.94,175.0,6.3,120.55,0.045,-999.0,12.6793397729178,25.2591995827852
3423,438.13,175.0,6.3,113.29,0.1,-999.0,10.701094649617826,17.81572138181075
3424,425.87,175.0,6.3,136.48,0.048,-999.0,14.4889639182202,24.4705960766586
3425,375.85,175.0,6.3,131.6,0.06,-999.0,14.874681416287398,23.788188124382103
3426,403.2,175.0,6.3,110.15,0.08,-999.0,13.3390335123891,21.1212394770203
3427,462.31,175.0,6.3,132.99,0.04,-999.0,16.74955966353715,31.06853416642355
3428,433.88,175.0,6.3,125.05,0.06,-999.0,12.385808028219351,22.72582122160175
3429,807.68,175.0,6.3,120.87,0.05,-999.0,13.3607876895413,20.3658583360304
3430,887.68,175.0,6.3,117.56,0.06,-999.0,15.35836557005755,21.8643789515588
3431,229.21,175.0,6.3,126.65,0.04,-999.0,14.7633207374119,23.51432789437095
3432,324.38,175.0,6.3,129.3,0.033,-999.0,16.9990859856887,33.25890072402785
3433,416.34,175.0,6.3,133.91,0.04,-999.0,14.766859240897649,29.3411614871482
3434,206.24,175.0,6.3,133.77,0.03,-999.0,10.268092021197699,24.1953343674786
3435,237.23,175.0,6.3,123.05,0.031,-999.0,14.69252463757015,33.15288056250145
3436,538.69,175.0,6.3,131.96,0.045,-999.0,21.376814550355398,32.752533245275146
3437,236.32,175.0,6.3,124.15,0.038,-999.0,14.0513313529704,36.38633897306385
3438,429.49,175.0,6.3,139.17,0.06,-999.0,10.80498165731965,19.8730249020051
3439,517.33,175.0,6.3,117.61,0.12,-999.0,20.81455418600275,28.70560242306245
3440,607.4,175.0,6.3,102.63,0.1,-999.0,8.467658049748156,18.439339640325848
3441,463.88,175.0,6.3,114.74,0.045,-999.0,19.0878991860464,30.6793756442207
3442,441.58,175.0,6.3,114.03,0.045,-999.0,15.4675420047734,26.817983252426
3443,446.15,175.0,6.3,112.56,0.045,-999.0,19.87764372840785,29.64464393117545
3444,496.47,175.0,6.3,119.59,0.045,-999.0,19.438213327283698,31.807492758110747
3445,406.53,175.0,6.3,64.17,0.045,-999.0,13.7894373784756,27.9745492386509
3446,489.22,175.0,6.3,65.94,0.045,-999.0,12.39075999731715,27.0271595593786
3447,356.77,175.0,6.3,58.78,0.06,-999.0,8.637557129810766,28.147386744832197
3448,478.07,175.0,6.3,54.5,0.03,-999.0,11.75922128535295,25.08057030958875
3449,297.86,175.0,6.3,60.21,0.02,-999.0,7.763463603552875,21.87763513288875
3450,540.66,175.0,6.3,56.06,0.033,-999.0,11.874156547211054,28.09464127320825
3451,362.03,175.0,6.3,56.93,0.025,-999.0,9.04184871433894,25.981120973757598
3452,578.98,175.0,6.3,62.33,0.05,-999.0,8.36499543549278,25.78737423621945
3453,512.88,175.0,6.3,47.42,0.025,-999.0,12.49330240820705,24.087055122177198
3454,465.55,175.0,6.3,52.15,0.1,-999.0,8.883266088934029,18.7386240845259
3455,551.21,175.0,6.3,38.5,0.055,-999.0,13.53093030576855,23.88766226449335
3456,487.27,175.0,6.3,30.44,0.025,-999.0,9.672893510934056,20.1806188617413
3457,542.41,175.0,6.3,35.18,0.03,-999.0,8.711708804002646,19.1932020802506
3458,350.06,175.0,6.3,32.36,0.05,-999.0,9.702144829444135,20.17298729759025
3459,579.1,175.0,6.3,28.38,0.05,-999.0,8.781912358957205,26.0913551799594
3460,454.55,175.0,6.3,33.14,0.05,-999.0,7.27478731177427,18.237335669195048
3461,403.2,175.0,6.3,34.7,0.028,-999.0,9.21050596147446,18.6160592336572
3462,555.23,175.0,6.3,36.66,0.085,-999.0,7.981639145089774,20.895209641990448
3463,272.67,175.0,6.3,46.69,0.04,-999.0,9.70392092126033,27.23299067182775
3464,375.42,175.0,6.3,37.31,0.05,-999.0,8.82584227053667,20.27301346392865
3465,379.64,175.0,6.3,40.46,0.048,-999.0,15.81528633468085,28.874385256992902
3466,645.72,175.0,6.3,49.4,0.05,-999.0,11.40437731496635,17.55360426736
3467,305.85,175.0,6.3,24.06,0.06,-999.0,9.432083422044455,20.89659248121615
3468,433.63,175.0,6.3,22.55,0.048,-999.0,8.803185675984519,21.2155944851307
3469,487.34,175.0,6.3,34.24,0.06,-999.0,8.431312490351134,22.64176662164615
3470,468.14,175.0,6.3,8.34,0.1,-999.0,5.564660878138845,14.36199793242085
3471,573.02,175.0,6.3,24.34,0.04,-999.0,9.916476772615084,20.817315038114103
3472,614.98,175.0,6.3,23.84,0.055,-999.0,7.733702077006355,15.0445985528549
3473,443.04,175.0,6.3,5.72,0.04,4.151,2.76228851660924,6.1257168355370855
3474,363.99,175.0,6.3,1.04,0.3,-999.0,2.802473513849085,4.54785303074052
3475,489.32,175.0,6.3,0.0,0.09,1.022,4.133002957371985,6.982811483466625
3476,430.47,175.0,6.3,89.01,0.108,-999.0,13.8696709737846,25.02441562279805
3477,472.81,175.0,6.3,29.52,0.04,-999.0,7.054770783386965,16.3785210669615
3478,354.63,175.0,6.3,109.5,0.038,-999.0,18.6184596116034,30.5359486554153
3479,999.66,175.0,6.3,81.0,0.08,-999.0,14.5928036104974,22.8325025203223
3480,222.22,175.0,6.3,63.43,0.04,-999.0,15.07343755658815,41.13586439274225
3481,538.69,175.0,6.3,41.15,0.045,-999.0,13.67200167314995,28.35421995138745
3482,479.54,175.0,6.3,111.8,0.045,-999.0,15.8312885587935,25.398694165364603
3483,422.28,175.0,6.3,115.3,0.06,-999.0,15.3862403427337,26.61676474451845
3484,589.85,175.0,6.3,86.05,0.025,-999.0,9.648048317389264,22.65672470195615
3485,446.63,175.0,6.3,77.11,0.05,-999.0,14.84618009007485,29.6916327604747
3486,454.58,175.0,6.3,88.22,0.3,-999.0,9.524669674078634,22.62734463412785
3487,346.56,175.0,6.3,82.35,0.05,-999.0,10.36326013153943,27.15325522436295
3488,535.13,175.0,6.3,37.01,0.055,-999.0,10.442006029773536,22.81234954446045
3489,714.27,175.0,6.3,34.02,0.038,-999.0,9.163515974078315,21.95608390589915
3490,494.1,175.0,6.3,40.35,0.03,-999.0,6.375035225859095,12.786570367265899
3491,410.45,175.0,6.3,42.07,0.05,-999.0,14.2911122847364,27.6170205988435
3492,575.54,175.0,6.3,45.07,0.06,-999.0,9.288171941782824,21.14483158646435
3493,409.0,175.0,6.3,39.36,0.045,-999.0,14.736193996437699,30.342847079633
3494,260.62,175.0,6.3,41.34,0.03,-999.0,13.799158474148701,30.7027246479555
3495,535.13,175.0,6.3,36.58,0.04,-999.0,16.610968166035548,35.295286832345
3496,212.72,175.0,6.3,35.12,0.045,-999.0,15.74991485125365,31.3714457757466
3497,190.54,175.0,6.3,50.75,0.045,-999.0,18.795440080166,39.60789722244435
3498,230.3,175.0,6.3,53.02,0.05,-999.0,22.39214557945455,41.3688938912124
3499,215.34,175.0,6.3,45.25,0.04,-999.0,25.447322403132148,40.88282492913555
3500,236.19,175.0,6.3,50.29,0.045,-999.0,23.9044197705508,46.6106401273641
3501,221.7,175.0,6.3,60.84,0.03,-999.0,24.1288111929752,41.9299192162168
3502,459.34,175.0,6.3,30.88,0.05,-999.0,12.213721584132,23.7261950659802
3503,475.46,175.0,6.3,29.64,0.05,-999.0,7.985325763411095,14.037272721560448
3504,270.22,175.0,6.3,38.26,0.038,-999.0,19.48444648943385,33.936277719406
3505,397.57,175.0,6.3,23.63,0.05,-999.0,9.84523807995201,19.4268491918031
3506,599.64,175.0,6.3,48.68,0.045,-999.0,11.199576924055581,26.004317042665647
3507,511.18,175.0,6.3,22.69,0.045,-999.0,6.49860156980503,11.917998740376724
3508,462.1,175.0,6.3,39.48,0.038,-999.0,11.976769476007501,23.67926564901065
3509,652.85,175.0,6.3,32.11,0.038,-999.0,12.4911781142508,22.5449199812305
3510,303.96,175.0,6.3,37.7,0.05,-999.0,15.890794667450201,26.840072274638
3511,223.6,175.0,6.3,56.38,0.05,-999.0,16.9100121396764,47.11854268507955
3512,223.04,175.0,6.3,44.62,0.038,-999.0,13.266361453409514,30.68528608729905
3513,240.43,175.0,6.3,58.86,0.053,-999.0,18.6906796043335,53.0294741675435
3514,537.92,175.0,6.3,98.04,0.07,-999.0,13.596702804872699,26.94685589048425
3515,484.6,175.0,6.3,59.94,0.038,-999.0,13.602860050048601,29.69946872066875
3516,667.36,175.0,6.3,87.46,0.09,-999.0,8.998897348984595,19.7176059295427
3517,506.64,175.0,6.3,123.99,0.038,-999.0,16.840271844703352,25.949731189561398
3518,463.59,175.0,6.3,91.5,0.05,-999.0,13.54438097341,27.628675197768402
3519,407.59,175.0,6.3,108.61,0.045,-999.0,14.33698131500695,22.49580237429
3520,283.21,175.0,6.3,106.94,0.045,-999.0,12.99695385225435,20.9908752616453
3521,282.7,175.0,6.3,107.75,0.06,-999.0,15.08576330004275,23.2774739023494
3522,292.61,175.0,6.3,108.32,0.045,-999.0,18.859449201691852,31.200290016835453
3523,313.96,175.0,6.3,109.53,0.08,-999.0,13.5481738272818,23.53773763369435
3524,288.3,175.0,6.3,107.51,0.06,-999.0,14.379606924241,23.1516191913427
3525,533.97,175.0,6.3,76.64,0.03,-999.0,9.30128201234654,21.4361350842299
3526,487.91,175.0,6.3,108.97,0.03,-999.0,13.26856508935925,23.33187673323235
3527,573.04,175.0,6.3,101.23,0.07,-999.0,15.0611851478806,23.1044461372003
3528,453.71,175.0,6.3,68.69,0.05,-999.0,12.47792933964335,22.76642908590685
3529,398.81,175.0,6.3,72.0,0.03,-999.0,10.8557838143516,23.2140391204574
3530,527.54,175.0,6.3,75.94,0.03,-999.0,22.43454572360455,36.387438734140304
3531,671.52,175.0,6.3,84.45,0.08,-999.0,10.83533723684146,19.86902656285175
3532,704.96,175.0,6.3,91.9,0.075,-999.0,16.8410519788907,25.2167331278157
3533,573.04,175.0,6.3,96.53,0.06,-999.0,11.24760740275725,20.36826847812995
3534,428.95,175.0,6.3,102.68,0.055,-999.0,14.506122844396248,22.36322998492265
3535,616.17,175.0,6.3,105.87,0.06,-999.0,15.9887828920309,23.676665972215147
3536,510.62,175.0,6.3,57.97,0.05,-999.0,11.7250576043689,24.99040297065395
3537,734.26,175.0,6.3,64.12,0.048,-999.0,10.65903139509845,21.859007838764
3538,670.8,175.0,6.3,68.28,0.045,-999.0,11.1299154751154,22.75384729248555
3539,538.69,175.0,6.3,104.39,0.045,-999.0,8.362963543736264,16.97038981411505
3540,728.01,175.0,6.3,65.87,0.031,-999.0,11.0925978051704,20.0042919206004
3541,418.24,175.0,6.3,66.56,0.08,-999.0,10.726207963912625,18.7770931266167
3542,845.34,175.0,6.3,84.03,0.125,-999.0,13.4229935593035,23.88017058239945
3543,419.63,175.0,6.3,81.17,0.048,-999.0,17.21548898427895,29.6386477809716
3544,539.98,175.0,6.3,84.4,0.063,-999.0,16.22442152595505,32.9347460490671
3545,528.12,175.0,6.3,86.78,0.2,-999.0,11.51412939940905,20.8488636740331
3546,373.54,175.0,6.3,106.55,0.038,-999.0,14.85307829219245,25.6371765785197
3547,573.04,175.0,6.3,117.6,0.075,-999.0,13.09907369120415,21.1601467963034
3548,1070.34,118.0,6.93,3.22,0.1,1.568,2.004067095279925,4.22718260570065
3549,589.78,127.0,6.69,15.46,-999.0,-999.0,-999.0,-999.0
3550,342.79,127.0,6.69,112.32,-999.0,-999.0,-999.0,-999.0
3551,370.09,127.0,6.69,112.31,-999.0,-999.0,-999.0,-999.0
3552,376.07,28.0,6.63,213.1,0.163,-999.0,12.884414996496513,25.344571417731
3553,629.08,42.0,5.5,3.76,1.625,-999.0,1.4653323035782901,3.438113928402055
3554,525.95,70.0,4.7,3.77,0.625,-999.0,1.79604664151926,5.86156626528174
3555,477.35,70.0,4.7,4.0,0.3,-999.0,1.8255623586411351,6.20858184654821
3556,466.87,70.0,4.7,5.25,0.875,-999.0,2.72271662001146,6.254427062710345
3557,535.24,70.0,4.7,6.14,0.5,-999.0,3.24617868784914,6.91713422852626
3558,477.35,70.0,4.7,4.0,0.375,-999.0,2.302862844157965,7.509374239364545
3559,314.88,71.0,5.9,25.49,0.163,-999.0,4.554470268728025,15.2592569982898
3560,309.41,71.0,5.9,25.51,0.25,-999.0,5.093715094460565,15.62460595499295
3561,306.78,71.0,5.9,26.06,0.163,-999.0,2.877203304272125,11.0325263707269
3562,306.78,71.0,5.9,25.53,0.125,-999.0,3.4082841696979846,11.3018866076183
3563,306.38,71.0,5.9,24.96,0.125,-999.0,1.93650485716035,10.651589298903
3564,306.38,71.0,5.9,24.67,0.163,-999.0,2.928069482007415,11.570848267269799
3565,308.39,71.0,5.9,24.49,0.163,-999.0,3.272211743404595,12.5422126103668
3566,301.05,71.0,5.9,25.03,0.25,-999.0,5.6711297367241,16.42413291563425
3567,321.63,71.0,5.9,25.49,0.35,-999.0,5.954401975291486,15.348811777260352
3568,321.63,71.0,5.9,25.96,0.163,-999.0,3.112222604643605,11.647176639791699
3569,300.22,71.0,5.9,26.4,0.163,-999.0,-999.0,-999.0
3570,275.82,71.0,5.9,26.5,0.125,-999.0,2.39280096681649,8.62046871306161
3571,285.09,71.0,5.9,26.47,0.288,-999.0,1.80895762648579,9.736338261895234
3572,278.32,71.0,5.9,25.47,0.15,-999.0,2.14728592190128,10.79492932925827
3573,288.24,71.0,5.9,24.51,0.163,-999.0,3.7195881292040402,13.5876709870904
3574,286.03,71.0,5.9,23.75,0.188,-999.0,3.13368201952904,12.40303996871225
3575,293.46,71.0,5.9,23.48,0.125,-999.0,2.47110411662013,14.50365277400625
3576,329.08,71.0,5.9,25.59,0.163,-999.0,2.398593733587785,9.859431462869626
3577,320.11,71.0,5.9,26.66,0.288,-999.0,2.8112775787009348,9.997094816807884
3578,303.36,71.0,5.9,27.5,0.25,-999.0,2.8697101336879953,10.352256866787918
3579,309.41,86.0,6.5,95.61,0.25,-999.0,5.71016880817494,10.2360588923599
3580,314.88,86.0,6.5,95.53,0.25,-999.0,5.60291170567859,10.29817156493585
3581,314.88,86.0,6.5,95.42,0.163,-999.0,5.300482660915705,9.99378970640741
3582,309.41,86.0,6.5,95.38,0.188,-999.0,8.90214163602515,14.68635522274
3583,309.41,86.0,6.5,95.5,0.163,-999.0,8.375175531184665,13.599693868957349
3584,309.41,86.0,6.5,95.69,0.138,-999.0,8.583381052891056,14.21886493791395
3585,309.41,86.0,6.5,95.73,0.163,-999.0,8.877088445779684,13.86989753195865
3586,275.82,86.0,6.5,95.76,0.125,-999.0,8.724531789843361,13.55628498899565
3587,306.78,86.0,6.5,95.95,0.225,-999.0,6.339214769577465,12.5239932691474
3588,306.78,86.0,6.5,95.43,0.288,-999.0,6.792345883469145,11.81138759844435
3589,306.38,86.0,6.5,94.88,0.15,-999.0,8.7583243637834,14.17128337587385
3590,306.38,86.0,6.5,94.66,0.375,-999.0,7.80057133852004,12.6197895758168
3591,301.05,86.0,6.5,95.23,0.163,-999.0,9.940510797180275,14.982840106939701
3592,321.63,86.0,6.5,95.71,0.188,-999.0,8.32441983068961,13.3284314978581
3593,321.63,86.0,6.5,96.14,0.163,-999.0,8.02772840333381,11.201018339628
3594,300.22,86.0,6.5,96.52,0.163,-999.0,6.230491184025865,10.889421196590451
3595,275.82,86.0,6.5,96.54,0.25,-999.0,5.878662872267505,11.7931122779538
3596,285.09,86.0,6.5,96.19,0.275,-999.0,5.7892008301058855,13.40549170814585
3597,278.32,86.0,6.5,95.15,0.163,-999.0,4.526126897529285,8.52716697646844
3598,288.24,86.0,6.5,94.27,0.25,-999.0,6.372548166899165,10.85138135054235
3599,286.03,86.0,6.5,93.67,0.188,-999.0,6.5438839213802655,10.8223315777669
3600,357.43,86.0,6.5,94.85,0.288,-999.0,10.189639449502529,16.57808647068005
